Time,Sell Price
2020-06-02 06:00:57.108938,10087.4
2020-06-02 06:00:58.076906,10087.01
2020-06-02 06:00:58.982347,10089.95
2020-06-02 06:00:59.830104,10089.23
2020-06-02 06:01:00.737458,10089.9
2020-06-02 06:01:01.541827,10089.9
2020-06-02 06:01:02.351729,10089.9
2020-06-02 06:01:03.278875,10089.81
2020-06-02 06:01:04.127188,10089.6
2020-06-02 06:01:05.099031,10088.63
2020-06-02 06:01:06.001093,10088.57
2020-06-02 06:01:06.851679,10088.57
2020-06-02 06:01:07.742095,10088.57
2020-06-02 06:01:08.561938,10088.57
2020-06-02 06:01:09.375104,10088.41
2020-06-02 06:01:10.146901,10088.41
2020-06-02 06:01:10.997536,10088.41
2020-06-02 06:01:11.878861,10087.79
2020-06-02 06:01:12.667952,10087.79
2020-06-02 06:01:13.609663,10088.2
2020-06-02 06:01:14.479152,10088.87
2020-06-02 06:01:15.345813,10088.89
2020-06-02 06:01:16.130899,10088.89
2020-06-02 06:01:16.937662,10088.84
2020-06-02 06:01:17.854021,10087.16
2020-06-02 06:01:18.807649,10087.16
2020-06-02 06:01:19.710066,10086.92
2020-06-02 06:01:20.493838,10086.92
2020-06-02 06:01:21.293180,10086.92
2020-06-02 06:01:22.058070,10086.92
2020-06-02 06:01:22.936575,10086.92
2020-06-02 06:01:23.784394,10086.92
2020-06-02 06:01:24.605681,10087.21
2020-06-02 06:01:25.500374,10087.41
2020-06-02 06:01:26.460067,10088.35
2020-06-02 06:01:27.354112,10088.23
2020-06-02 06:01:28.139685,10088.23
2020-06-02 06:01:28.983075,10089.74
2020-06-02 06:01:29.837762,10089.97
2020-06-02 06:01:30.805470,10089.98
2020-06-02 06:01:31.675996,10089.45
2020-06-02 06:01:32.469987,10089.45
2020-06-02 06:01:33.308223,10089.53
2020-06-02 06:01:34.222806,10089.46
2020-06-02 06:01:35.134940,10089.53
2020-06-02 06:01:36.002061,10089.44
2020-06-02 06:01:36.795533,10089.44
2020-06-02 06:01:37.699603,10089.99
2020-06-02 06:01:38.586459,10089.41
2020-06-02 06:01:39.545754,10089.7
2020-06-02 06:01:40.432889,10089.29
2020-06-02 06:01:41.223976,10089.29
2020-06-02 06:01:42.017790,10089.14
2020-06-02 06:01:42.893539,10089.4
2020-06-02 06:01:43.873746,10089.4
2020-06-02 06:01:44.896218,10088.68
2020-06-02 06:01:45.761862,10084.97
