Time,Buy Price
2020-06-02 06:01:42.719097,10101.52
2020-06-02 06:01:43.620514,10104.14
2020-06-02 06:01:44.649864,10102.7
2020-06-02 06:01:45.535530,10102.7
2020-06-02 06:01:46.410438,10105.23
2020-06-02 06:01:47.198970,10106.8
2020-06-02 06:01:48.054574,10107.32
2020-06-02 06:01:48.936007,10107.32
2020-06-02 06:01:49.895486,10107.79
2020-06-02 06:01:50.854857,10107.03
2020-06-02 06:01:51.644561,10106.7
2020-06-02 06:01:52.516375,10106.7
2020-06-02 06:01:53.450672,10110.34
2020-06-02 06:01:54.298583,10110.34
2020-06-02 06:01:55.185199,10112.53
2020-06-02 06:01:56.049818,10112.53
2020-06-02 06:01:56.907062,10113.03
2020-06-02 06:01:57.737469,10113.03
2020-06-02 06:01:58.604156,10113.03
2020-06-02 06:01:59.414720,10113.03
2020-06-02 06:02:00.251908,10113.03
2020-06-02 06:02:01.152290,10113.02
2020-06-02 06:02:01.962194,10113.02
2020-06-02 06:02:02.853008,10113.53
2020-06-02 06:02:03.704556,10112.94
2020-06-02 06:02:04.539780,10110.37
2020-06-02 06:02:05.446777,10111.84
2020-06-02 06:02:06.279420,10111.84
2020-06-02 06:02:07.097204,10113.47
2020-06-02 06:02:07.917470,10113.47
2020-06-02 06:02:08.841890,10112.99
2020-06-02 06:02:09.765821,10112.97
2020-06-02 06:02:10.591224,10112.97
2020-06-02 06:02:11.423628,10112.77
2020-06-02 06:02:12.230605,10112.42
2020-06-02 06:02:13.118344,10112.62
2020-06-02 06:02:13.932958,10112.62
2020-06-02 06:02:14.834164,10111.61
2020-06-02 06:02:15.650507,10111.55
2020-06-02 06:02:16.494981,10111.27
2020-06-02 06:02:17.348153,10111.27
2020-06-02 06:02:18.227719,10111.86
2020-06-02 06:02:19.041926,10112.84
2020-06-02 06:02:19.925615,10110.32
2020-06-02 06:02:20.849004,10110.34
2020-06-02 06:02:21.639485,10110.34
2020-06-02 06:02:22.470871,10110.35
2020-06-02 06:02:23.266978,10110.38
2020-06-02 06:02:24.129684,10110.27
2020-06-02 06:02:25.033557,10110.27
2020-06-02 06:02:25.867612,10110.3
2020-06-02 06:02:26.701347,10109.86
2020-06-02 06:02:27.572715,10109.36
2020-06-02 06:02:28.386791,10109.36
2020-06-02 06:02:29.350937,10110.3
2020-06-02 06:02:30.176488,10109.49
2020-06-02 06:02:30.999538,10108.86
2020-06-02 06:02:31.893539,10108.92
2020-06-02 06:02:32.693000,10108.92
2020-06-02 06:02:33.628298,10110.76
2020-06-02 06:02:34.435217,10110.82
2020-06-02 06:02:35.311856,10113.99
2020-06-02 06:02:36.225902,10114.27
2020-06-02 06:02:37.074888,10114.27
2020-06-02 06:02:37.978429,10114.35
2020-06-02 06:02:38.800508,10114.43
2020-06-02 06:02:39.704107,10114.51
2020-06-02 06:02:40.633939,10114.69
2020-06-02 06:02:41.543851,10114.69
2020-06-02 06:02:42.453243,10114.78
2020-06-02 06:02:43.298232,10114.88
2020-06-02 06:02:44.116778,10114.97
2020-06-02 06:02:45.030311,10115.06
2020-06-02 06:02:46.042062,10115.16
2020-06-02 06:02:46.857846,10115.16
2020-06-02 06:02:47.816027,10115.27
